time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
3.0, -1.05797, -0.052233, 0.024138, 0.773234, 0.806956, -0.522737, 0.058913, -1.05797, 0.052234, -0.024143, 0.773233, 0.806955, -0.522737, -0.058918, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.05, -1.05814, -0.052225, 0.02414, 0.773211, 0.806986, -0.522579, 0.058905, -1.05814, 0.052229, -0.02415, 0.77321, 0.806985, -0.522578, -0.058916, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.1, -1.0584, -0.052213, 0.024143, 0.773186, 0.807025, -0.522335, 0.058893, -1.05839, 0.052221, -0.024161, 0.773184, 0.807023, -0.522333, -0.058913, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.15, -1.05874, -0.052197, 0.024147, 0.773158, 0.80707, -0.522013, 0.058877, -1.05873, 0.052211, -0.024175, 0.773155, 0.807067, -0.52201, -0.058908, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.2, -1.05915, -0.052179, 0.024153, 0.773128, 0.807122, -0.521625, 0.058859, -1.05914, 0.052197, -0.02419, 0.773125, 0.807118, -0.521621, -0.058902, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.25, -1.05962, -0.052158, 0.02416, 0.773095, 0.807178, -0.521179, 0.05884, -1.05961, 0.052181, -0.024207, 0.773092, 0.807173, -0.521174, -0.058893, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.3, -1.06014, -0.052136, 0.02417, 0.773061, 0.807238, -0.520683, 0.05882, -1.06013, 0.052163, -0.024225, 0.773057, 0.807233, -0.520678, -0.058882, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.35, -1.0607, -0.052113, 0.024182, 0.773025, 0.807301, -0.520144, 0.0588, -1.0607, 0.052142, -0.024243, 0.773021, 0.807295, -0.520138, -0.058868, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.4, -1.06131, -0.052089, 0.024196, 0.772988, 0.807366, -0.519567, 0.058781, -1.06131, 0.052119, -0.02426, 0.772983, 0.80736, -0.519561, -0.058851, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.45, -1.06195, -0.052065, 0.024213, 0.77295, 0.807433, -0.518959, 0.058762, -1.06194, 0.052094, -0.024276, 0.772945, 0.807427, -0.518952, -0.058832, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.5, -1.06261, -0.052041, 0.024233, 0.77291, 0.807501, -0.518324, 0.058746, -1.06261, 0.052066, -0.024291, 0.772906, 0.807496, -0.518318, -0.058809, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.55, -1.0633, -0.052018, 0.024256, 0.77287, 0.807569, -0.517667, 0.058731, -1.06329, 0.052036, -0.024304, 0.772866, 0.807565, -0.517662, -0.058782, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.6, -1.064, -0.051995, 0.024281, 0.772828, 0.807638, -0.516992, 0.058719, -1.064, 0.052004, -0.024314, 0.772826, 0.807635, -0.516988, -0.058752, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.65, -1.06471, -0.051974, 0.024311, 0.772786, 0.807707, -0.516304, 0.05871, -1.06471, 0.05197, -0.024322, 0.772785, 0.807705, -0.516302, -0.058718, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.7, -1.06544, -0.051954, 0.024344, 0.772743, 0.807774, -0.515605, 0.058705, -1.06544, 0.051933, -0.024326, 0.772745, 0.807775, -0.515605, -0.05868, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.75, -1.06617, -0.051936, 0.02438, 0.7727, 0.807841, -0.514899, 0.058704, -1.06617, 0.051894, -0.024327, 0.772704, 0.807844, -0.514902, -0.058637, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.8, -1.0669, -0.05192, 0.024421, 0.772656, 0.807906, -0.514188, 0.058707, -1.06691, 0.051853, -0.024324, 0.772663, 0.807913, -0.514194, -0.05859, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.85, -1.06764, -0.051907, 0.024466, 0.772612, 0.80797, -0.513475, 0.058715, -1.06764, 0.05181, -0.024316, 0.772623, 0.807981, -0.513486, -0.058537, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.9, -1.06837, -0.051896, 0.024516, 0.772568, 0.808033, -0.512762, 0.058729, -1.06838, 0.051764, -0.024304, 0.772583, 0.808048, -0.512778, -0.05848, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.95, -1.06909, -0.051887, 0.02457, 0.772523, 0.808093, -0.512052, 0.058748, -1.06911, 0.051715, -0.024287, 0.772544, 0.808114, -0.512074, -0.058416, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.0, -1.06982, -0.051882, 0.024629, 0.772479, 0.808151, -0.511345, 0.058773, -1.06983, 0.051664, -0.024264, 0.772505, 0.808178, -0.511375, -0.058347, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.05, -1.07053, -0.05188, 0.024694, 0.772434, 0.808207, -0.510645, 0.058805, -1.07055, 0.05161, -0.024235, 0.772467, 0.808242, -0.510682, -0.058272, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.1, -1.07123, -0.051882, 0.024765, 0.772389, 0.808261, -0.509951, 0.058844, -1.07126, 0.051554, -0.0242, 0.772429, 0.808303, -0.509997, -0.058191, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.15, -1.07193, -0.051887, 0.024841, 0.772345, 0.808313, -0.509266, 0.05889, -1.07196, 0.051494, -0.024159, 0.772393, 0.808364, -0.509321, -0.058102, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.2, -1.07261, -0.051896, 0.024923, 0.7723, 0.808362, -0.50859, 0.058944, -1.07265, 0.051432, -0.024111, 0.772358, 0.808423, -0.508656, -0.058007, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.25, -1.07328, -0.051909, 0.025012, 0.772256, 0.808408, -0.507924, 0.059006, -1.07333, 0.051366, -0.024055, 0.772323, 0.80848, -0.508003, -0.057904, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.3, -1.07393, -0.051927, 0.025108, 0.772211, 0.808453, -0.507269, 0.059077, -1.07399, 0.051297, -0.023992, 0.77229, 0.808537, -0.507361, -0.057793, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.35, -1.07458, -0.051949, 0.025212, 0.772167, 0.808494, -0.506626, 0.059157, -1.07464, 0.051224, -0.023921, 0.772258, 0.808591, -0.506732, -0.057674, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.4, -1.0752, -0.051976, 0.025323, 0.772123, 0.808533, -0.505995, 0.059246, -1.07528, 0.051148, -0.023841, 0.772227, 0.808645, -0.506118, -0.057546, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.45, -1.07582, -0.052008, 0.025442, 0.772079, 0.80857, -0.505377, 0.059345, -1.0759, 0.051067, -0.023752, 0.772198, 0.808697, -0.505517, -0.057409, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.5, -1.07641, -0.052046, 0.02557, 0.772035, 0.808603, -0.504772, 0.059455, -1.07651, 0.050983, -0.023654, 0.77217, 0.808748, -0.504931, -0.057262, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.55, -1.07699, -0.052088, 0.025706, 0.771992, 0.808635, -0.50418, 0.059576, -1.0771, 0.050894, -0.023546, 0.772144, 0.808798, -0.504359, -0.057105, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.6, -1.07756, -0.052137, 0.025852, 0.771948, 0.808663, -0.503602, 0.059709, -1.07768, 0.050801, -0.023428, 0.772119, 0.808846, -0.503803, -0.056937, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.65, -1.07811, -0.052192, 0.026009, 0.771905, 0.808689, -0.503037, 0.059854, -1.07824, 0.050702, -0.023299, 0.772095, 0.808894, -0.503262, -0.056758, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.7, -1.07864, -0.052253, 0.026175, 0.771862, 0.808713, -0.502486, 0.060012, -1.07879, 0.050599, -0.023158, 0.772074, 0.80894, -0.502737, -0.056567, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.75, -1.07916, -0.05232, 0.026353, 0.771818, 0.808733, -0.501949, 0.060183, -1.07933, 0.05049, -0.023006, 0.772053, 0.808986, -0.502227, -0.056363, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.8, -1.07966, -0.052395, 0.026543, 0.771775, 0.808751, -0.501426, 0.060369, -1.07984, 0.050376, -0.022841, 0.772035, 0.809031, -0.501733, -0.056146, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.85, -1.08015, -0.052477, 0.026745, 0.771732, 0.808767, -0.500916, 0.060569, -1.08035, 0.050255, -0.022663, 0.772018, 0.809075, -0.501255, -0.055915, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.9, -1.08061, -0.052566, 0.02696, 0.771688, 0.80878, -0.50042, 0.060785, -1.08084, 0.050128, -0.022471, 0.772004, 0.809118, -0.500793, -0.05567, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.95, -1.08107, -0.052664, 0.027189, 0.771645, 0.80879, -0.499936, 0.061018, -1.08131, 0.049995, -0.022264, 0.771991, 0.809161, -0.500346, -0.055408, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.0, -1.08151, -0.05277, 0.027433, 0.771601, 0.808797, -0.499466, 0.061268, -1.08177, 0.049854, -0.022042, 0.771979, 0.809203, -0.499914, -0.055131, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.05, -1.08193, -0.052884, 0.027691, 0.771557, 0.808802, -0.499009, 0.061536, -1.08222, 0.049705, -0.021804, 0.77197, 0.809245, -0.499498, -0.054836, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.1, -1.08233, -0.053008, 0.027966, 0.771512, 0.808803, -0.498564, 0.061823, -1.08265, 0.049548, -0.021549, 0.771963, 0.809287, -0.499098, -0.054522, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.15, -1.08272, -0.053142, 0.028258, 0.771467, 0.808802, -0.498132, 0.062131, -1.08307, 0.049383, -0.021275, 0.771957, 0.809328, -0.498712, -0.05419, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.2, -1.0831, -0.053285, 0.028569, 0.771421, 0.808798, -0.497711, 0.062459, -1.08347, 0.049209, -0.020984, 0.771954, 0.809369, -0.498341, -0.053836, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.25, -1.08346, -0.05344, 0.028898, 0.771375, 0.808792, -0.497302, 0.06281, -1.08387, 0.049025, -0.020672, 0.771952, 0.809411, -0.497986, -0.053462, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.3, -1.08381, -0.053605, 0.029247, 0.771328, 0.808782, -0.496904, 0.063185, -1.08425, 0.048831, -0.020339, 0.771953, 0.809452, -0.497644, -0.053064, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.35, -1.08414, -0.053783, 0.029618, 0.771279, 0.808769, -0.496518, 0.063584, -1.08461, 0.048627, -0.019984, 0.771955, 0.809493, -0.497318, -0.052643, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.4, -1.08445, -0.053972, 0.030011, 0.77123, 0.808752, -0.496141, 0.064009, -1.08497, 0.048411, -0.019607, 0.77196, 0.809534, -0.497005, -0.052196, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.45, -1.08476, -0.054175, 0.030427, 0.771179, 0.808733, -0.495775, 0.064462, -1.08531, 0.048183, -0.019204, 0.771966, 0.809576, -0.496706, -0.051722, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.5, -1.08505, -0.054392, 0.030869, 0.771127, 0.808709, -0.495418, 0.064944, -1.08564, 0.047942, -0.018776, 0.771975, 0.809618, -0.496422, -0.05122, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.55, -1.08532, -0.054623, 0.031337, 0.771073, 0.808683, -0.49507, 0.065457, -1.08596, 0.047688, -0.018321, 0.771986, 0.809661, -0.49615, -0.050688, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.6, -1.08558, -0.054869, 0.031833, 0.771018, 0.808652, -0.494731, 0.066002, -1.08627, 0.047419, -0.017837, 0.771999, 0.809703, -0.495893, -0.050124, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.65, -1.08583, -0.055131, 0.032359, 0.77096, 0.808618, -0.4944, 0.066581, -1.08657, 0.047136, -0.017322, 0.772014, 0.809747, -0.495648, -0.049527, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.7, -1.08606, -0.055411, 0.032916, 0.7709, 0.808579, -0.494077, 0.067195, -1.08686, 0.046836, -0.016776, 0.772032, 0.809791, -0.495416, -0.048894, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.75, -1.08628, -0.055708, 0.033506, 0.770837, 0.808536, -0.493761, 0.067848, -1.08714, 0.04652, -0.016196, 0.772051, 0.809835, -0.495197, -0.048224, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.8, -1.08649, -0.056024, 0.03413, 0.770772, 0.808488, -0.493452, 0.068541, -1.0874, 0.046186, -0.01558, 0.772073, 0.80988, -0.494991, -0.047515, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.85, -1.08669, -0.05636, 0.034792, 0.770703, 0.808435, -0.493149, 0.069276, -1.08766, 0.045832, -0.014927, 0.772097, 0.809926, -0.494797, -0.046763, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.9, -1.08687, -0.056717, 0.035492, 0.770631, 0.808378, -0.492852, 0.070056, -1.08791, 0.045459, -0.014233, 0.772122, 0.809972, -0.494615, -0.045968, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.95, -1.08703, -0.057096, 0.036233, 0.770556, 0.808314, -0.49256, 0.070883, -1.08815, 0.045065, -0.013498, 0.77215, 0.810019, -0.494445, -0.045125, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.0, -1.08719, -0.057498, 0.037018, 0.770476, 0.808244, -0.492272, 0.071759, -1.08838, 0.044648, -0.012718, 0.77218, 0.810066, -0.494287, -0.044233, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.05, -1.08732, -0.057926, 0.037849, 0.770391, 0.808169, -0.491988, 0.072689, -1.0886, 0.044207, -0.011892, 0.772212, 0.810114, -0.494141, -0.043289, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.1, -1.08745, -0.058379, 0.038728, 0.770302, 0.808086, -0.491708, 0.073673, -1.08881, 0.043741, -0.011015, 0.772246, 0.810162, -0.494006, -0.04229, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.15, -1.08756, -0.05886, 0.039658, 0.770207, 0.807996, -0.49143, 0.074717, -1.08902, 0.043249, -0.010087, 0.772281, 0.810211, -0.493882, -0.041232, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.2, -1.08766, -0.059371, 0.040642, 0.770106, 0.807897, -0.491155, 0.075822, -1.08921, 0.042728, -0.009103, 0.772318, 0.81026, -0.49377, -0.040112, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
