time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
11.6, -1.0736, -0.104998, 0.17572, 0.756544, 0.790116, -0.482444, 0.204513, -1.07986, -0.029159, 0.111134, 0.765209, 0.801036, -0.490187, 0.099442, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.65, -1.0707, -0.103595, 0.172, 0.755002, 0.78816, -0.481546, 0.200548, -1.08057, -0.027539, 0.1079, 0.765697, 0.801663, -0.490398, 0.09585, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.7, -1.06839, -0.102023, 0.168194, 0.753819, 0.786673, -0.480856, 0.196436, -1.08133, -0.025812, 0.104465, 0.766195, 0.802307, -0.490584, 0.092032, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.75, -1.06673, -0.100272, 0.164296, 0.753019, 0.785685, -0.480391, 0.192165, -1.08213, -0.023974, 0.100817, 0.766703, 0.802967, -0.490744, 0.087974, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.8, -1.06575, -0.098335, 0.160296, 0.752625, 0.785224, -0.480166, 0.187719, -1.08298, -0.02202, 0.096943, 0.767218, 0.803639, -0.490873, 0.083664, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.85, -1.06547, -0.096205, 0.156179, 0.752653, 0.785308, -0.480192, 0.183082, -1.08387, -0.019944, 0.09283, 0.767738, 0.804322, -0.490969, 0.079085, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.9, -1.06591, -0.093878, 0.151933, 0.753115, 0.785949, -0.480476, 0.178237, -1.08481, -0.017741, 0.088466, 0.768258, 0.805011, -0.491029, 0.074226, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
11.95, -1.06707, -0.091352, 0.147546, 0.754014, 0.787152, -0.481021, 0.173173, -1.08578, -0.01541, 0.083844, 0.768776, 0.8057, -0.49105, 0.069079, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.0, -1.06862, -0.08868, 0.142962, 0.755141, 0.788645, -0.481698, 0.167868, -1.08677, -0.012958, 0.078975, 0.769284, 0.806381, -0.491042, 0.063657, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.05, -1.07019, -0.085893, 0.138146, 0.756286, 0.790153, -0.482382, 0.162306, -1.08774, -0.010393, 0.073875, 0.769776, 0.807043, -0.491014, 0.057978, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.1, -1.07176, -0.083003, 0.133115, 0.757439, 0.791664, -0.483068, 0.156504, -1.0887, -0.007726, 0.06856, 0.770247, 0.807678, -0.490965, 0.05206, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.15, -1.07334, -0.080021, 0.127881, 0.758591, 0.793168, -0.48375, 0.150479, -1.08962, -0.004967, 0.063046, 0.770689, 0.808278, -0.490891, 0.045921, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.2, -1.0749, -0.076958, 0.122457, 0.759734, 0.794654, -0.484426, 0.144247, -1.09051, -0.002124, 0.057349, 0.771096, 0.808835, -0.49079, 0.039579, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.25, -1.07644, -0.073823, 0.116854, 0.76086, 0.796113, -0.48509, 0.137824, -1.09134, 0.000795, 0.051481, 0.771464, 0.809343, -0.490661, 0.033049, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.3, -1.07795, -0.070625, 0.111085, 0.761964, 0.797537, -0.48574, 0.131225, -1.09213, 0.003784, 0.045459, 0.771786, 0.809794, -0.490501, 0.026348, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.35, -1.07941, -0.067373, 0.105163, 0.763038, 0.798918, -0.486371, 0.124463, -1.09285, 0.006834, 0.039295, 0.772058, 0.810183, -0.490309, 0.01949, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.4, -1.08082, -0.064074, 0.099098, 0.764076, 0.800248, -0.486981, 0.117554, -1.09349, 0.00994, 0.033003, 0.772276, 0.810504, -0.490082, 0.012492, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.45, -1.08218, -0.060734, 0.092904, 0.765073, 0.80152, -0.487566, 0.110511, -1.09407, 0.013096, 0.026597, 0.772436, 0.810753, -0.489821, 0.005366, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.5, -1.08346, -0.057362, 0.086591, 0.766023, 0.802728, -0.488125, 0.103347, -1.09456, 0.016296, 0.02009, 0.772535, 0.810925, -0.489523, -0.001872, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.55, -1.08468, -0.053962, 0.080172, 0.766922, 0.803866, -0.488654, 0.096076, -1.09497, 0.019537, 0.013496, 0.772569, 0.811017, -0.489188, -0.009208, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.6, -1.08582, -0.05054, 0.073658, 0.767767, 0.804931, -0.489153, 0.088712, -1.09528, 0.022812, 0.006827, 0.772536, 0.811026, -0.488814, -0.016629, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.65, -1.08687, -0.047102, 0.067062, 0.768552, 0.805917, -0.489619, 0.081266, -1.0955, 0.026118, 9.574657e-05, 0.772434, 0.810948, -0.488403, -0.024122, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.7, -1.08784, -0.043652, 0.060395, 0.769276, 0.80682, -0.490051, 0.073753, -1.09562, 0.029451, -0.006684, 0.77226, 0.810781, -0.487953, -0.031673, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.75, -1.08872, -0.040195, 0.053669, 0.769935, 0.807638, -0.490447, 0.066184, -1.09565, 0.032807, -0.013501, 0.772015, 0.810526, -0.487464, -0.039269, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.8, -1.0895, -0.036735, 0.046896, 0.770527, 0.808369, -0.490807, 0.058572, -1.09557, 0.036183, -0.020341, 0.771696, 0.810179, -0.486936, -0.046897, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.85, -1.09019, -0.033276, 0.040089, 0.77105, 0.809009, -0.491129, 0.050931, -1.09539, 0.039574, -0.027193, 0.771304, 0.809741, -0.48637, -0.054545, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.9, -1.09077, -0.029821, 0.033259, 0.771503, 0.809558, -0.491413, 0.043272, -1.09511, 0.042977, -0.034043, 0.770839, 0.809212, -0.485766, -0.062199, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
12.95, -1.09126, -0.026375, 0.026418, 0.771885, 0.810014, -0.49166, 0.035608, -1.09473, 0.046389, -0.040881, 0.7703, 0.808592, -0.485125, -0.069848, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.0, -1.09164, -0.022941, 0.019579, 0.772196, 0.810378, -0.491867, 0.027953, -1.09425, 0.049806, -0.047693, 0.769689, 0.807883, -0.484448, -0.077478, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.05, -1.09192, -0.019523, 0.012754, 0.772434, 0.81065, -0.492037, 0.020317, -1.09366, 0.053224, -0.054468, 0.769007, 0.807087, -0.483736, -0.085077, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.1, -1.0921, -0.016123, 0.005956, 0.772601, 0.81083, -0.492168, 0.012715, -1.09298, 0.056641, -0.061193, 0.768256, 0.806206, -0.482991, -0.092633, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.15, -1.09219, -0.012747, -0.000803, 0.772698, 0.810919, -0.492262, 0.00516, -1.0922, 0.060051, -0.067857, 0.767438, 0.805242, -0.482214, -0.100132, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.2, -1.09217, -0.009397, -0.007511, 0.772725, 0.810921, -0.49232, -0.002337, -1.09133, 0.06345, -0.074447, 0.766556, 0.8042, -0.481406, -0.107562, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.25, -1.09206, -0.006078, -0.014154, 0.772685, 0.810836, -0.492341, -0.009761, -1.09038, 0.066835, -0.080952, 0.765613, 0.803083, -0.480571, -0.114911, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.3, -1.09186, -0.002793, -0.02072, 0.772578, 0.810668, -0.492328, -0.017099, -1.08934, 0.070199, -0.087359, 0.764612, 0.801895, -0.47971, -0.122165, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.35, -1.09157, 0.000452, -0.027195, 0.772409, 0.81042, -0.492281, -0.024338, -1.08823, 0.073539, -0.093657, 0.763557, 0.800643, -0.478826, -0.129311, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.4, -1.0912, 0.003654, -0.033567, 0.77218, 0.810097, -0.492202, -0.031463, -1.08704, 0.076848, -0.099834, 0.762454, 0.799332, -0.477922, -0.136336, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.45, -1.09075, 0.006807, -0.039822, 0.771894, 0.809702, -0.492093, -0.038461, -1.08579, 0.08012, -0.105877, 0.761307, 0.797967, -0.477001, -0.143227, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.5, -1.09022, 0.009905, -0.045947, 0.771555, 0.809242, -0.491956, -0.045316, -1.08448, 0.083349, -0.111775, 0.760122, 0.796557, -0.476067, -0.14997, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.55, -1.08963, 0.012943, -0.051928, 0.771167, 0.808721, -0.491794, -0.052015, -1.08313, 0.086527, -0.117516, 0.758904, 0.795109, -0.475123, -0.15655, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.6, -1.08898, 0.015914, -0.057751, 0.770736, 0.808146, -0.491607, -0.058541, -1.08173, 0.089647, -0.123088, 0.757662, 0.793631, -0.474173, -0.162953, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.65, -1.08828, 0.018811, -0.063401, 0.770267, 0.807524, -0.4914, -0.064879, -1.08031, 0.0927, -0.128479, 0.7564, 0.792131, -0.473223, -0.169165, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.7, -1.08753, 0.021626, -0.068865, 0.769764, 0.806862, -0.491175, -0.071013, -1.07886, 0.095677, -0.133675, 0.755128, 0.790621, -0.472275, -0.17517, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.75, -1.08675, 0.024353, -0.074127, 0.769235, 0.806167, -0.490935, -0.076926, -1.0774, 0.098568, -0.138665, 0.753853, 0.789109, -0.471336, -0.180953, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.8, -1.08594, 0.02698, -0.079172, 0.768685, 0.805448, -0.490683, -0.082599, -1.07595, 0.101363, -0.143436, 0.752585, 0.787606, -0.470412, -0.186496, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.85, -1.08511, 0.029499, -0.083983, 0.768121, 0.804714, -0.490423, -0.088015, -1.0745, 0.10405, -0.147973, 0.751332, 0.786125, -0.469507, -0.191782, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.9, -1.08428, 0.0319, -0.088546, 0.767552, 0.803975, -0.490159, -0.093156, -1.07309, 0.106618, -0.152265, 0.750104, 0.784677, -0.468627, -0.196795, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
13.95, -1.08345, 0.034177, -0.092852, 0.766982, 0.803237, -0.489894, -0.098012, -1.07171, 0.109052, -0.15631, 0.748908, 0.783271, -0.467779, -0.201524, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.0, -1.08265, 0.036332, -0.096904, 0.766417, 0.802508, -0.489616, -0.102586, -1.07071, 0.111309, -0.16018, 0.747953, 0.782176, -0.46709, -0.206, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.05, -1.08188, 0.03837, -0.100712, 0.765859, 0.801794, -0.489314, -0.10689, -1.07043, 0.113345, -0.163959, 0.747441, 0.781655, -0.466684, -0.210266, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.1, -1.08116, 0.040296, -0.104288, 0.765309, 0.801096, -0.488989, -0.110937, -1.07087, 0.115157, -0.167668, 0.747367, 0.781699, -0.466557, -0.214338, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.15, -1.08049, 0.042115, -0.107645, 0.764771, 0.800417, -0.488644, -0.114741, -1.072, 0.116744, -0.171325, 0.74772, 0.782292, -0.466705, -0.21823, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.2, -1.07986, 0.043833, -0.110794, 0.764245, 0.799761, -0.488279, -0.118314, -1.07379, 0.118106, -0.174942, 0.748485, 0.783413, -0.467118, -0.221954, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.25, -1.07928, 0.045454, -0.113745, 0.763734, 0.799127, -0.487898, -0.121668, -1.07622, 0.119246, -0.17853, 0.749641, 0.785034, -0.467782, -0.225518, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.3, -1.07875, 0.046983, -0.116508, 0.76324, 0.798517, -0.487504, -0.124814, -1.07923, 0.120167, -0.182094, 0.751164, 0.78712, -0.468683, -0.228932, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.35, -1.07826, 0.048424, -0.119093, 0.762761, 0.797933, -0.487098, -0.127761, -1.08277, 0.120874, -0.185637, 0.753024, 0.789632, -0.469801, -0.232202, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.4, -1.07782, 0.049781, -0.121508, 0.762301, 0.797375, -0.486683, -0.13052, -1.08679, 0.121375, -0.189157, 0.755189, 0.792528, -0.471116, -0.235334, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.45, -1.07742, 0.051059, -0.123762, 0.761859, 0.796842, -0.486263, -0.133101, -1.09124, 0.121678, -0.192653, 0.757624, 0.795761, -0.472605, -0.238332, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.5, -1.07707, 0.052261, -0.125864, 0.761436, 0.796337, -0.48584, -0.135512, -1.09604, 0.121794, -0.196118, 0.760292, 0.799281, -0.474244, -0.241201, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.55, -1.07674, 0.053391, -0.12782, 0.761032, 0.795858, -0.485418, -0.137761, -1.10114, 0.121733, -0.199545, 0.763154, 0.803035, -0.476008, -0.243941, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.6, -1.07646, 0.054452, -0.129638, 0.760648, 0.795405, -0.484998, -0.139857, -1.10645, 0.121509, -0.202924, 0.766167, 0.806969, -0.477872, -0.246553, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.65, -1.07621, 0.055449, -0.131324, 0.760283, 0.794978, -0.484584, -0.141808, -1.11192, 0.121136, -0.206245, 0.769292, 0.811029, -0.479809, -0.249039, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.7, -1.07598, 0.056384, -0.132886, 0.759938, 0.794577, -0.484178, -0.143619, -1.11746, 0.120628, -0.209494, 0.772485, 0.81516, -0.481792, -0.251396, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.75, -1.07578, 0.057261, -0.134329, 0.759613, 0.794201, -0.483784, -0.145299, -1.12302, 0.120001, -0.21266, 0.775705, 0.819307, -0.483798, -0.253624, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.8, -1.07561, 0.058082, -0.135659, 0.759307, 0.79385, -0.483403, -0.146854, -1.12851, 0.119273, -0.215728, 0.778911, 0.823416, -0.485801, -0.255719, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
